Var1,Var2,value
11.6.2,6.2.1,0.956596866523839
7.1.1,11.1.1,0.956834591963942
4.2.2,14.7.1,-0.95686548132835
17.8.1,15.2.1,0.956975172758134
4.3.1,3.2.1,0.957116477789526
11.6.2,1.4.1,-0.957318281546516
6.4.2,11.1.1,-0.957450849640904
4.3.1,1.4.1,-0.957546059947305
6.5.1,12.a.1,0.957977327178063
6.5.1,7.b.1,0.957977327178063
3.8.1,12.a.1,0.957977327178064
3.8.1,7.b.1,0.957977327178064
12.a.1,3.4.2,0.957977327178066
3.4.2,7.b.1,0.957977327178066
3.6.1,12.a.1,-0.957977327178066
3.6.1,7.b.1,-0.957977327178066
12.a.1,16.3.2,0.957977327178067
14.b.1,12.a.1,0.957977327178067
14.b.1,7.b.1,0.957977327178067
7.b.1,16.3.2,0.957977327178067
3.9.3,12.a.1,-0.957977327178068
3.9.3,7.b.1,-0.957977327178068
12.a.1,15.1.1,-0.957977878221221
15.1.1,7.b.1,-0.957977878221221
11.6.2,15.1.1,0.958082229569619
11.6.2,3.6.1,0.958082296374171
11.6.2,3.8.1,-0.958082296374171
11.6.2,16.3.2,-0.958082296374172
11.6.2,14.b.1,-0.958082296374173
11.6.2,3.9.3,0.958082296374173
11.6.2,3.4.2,-0.958082296374174
11.6.2,6.5.1,-0.958082296374177
6.1.1,11.6.2,0.958146328926885
6.1.1,6.6.1,0.958165731645008
7.1.2,17.3.2,0.958299814684803
15.6.1,17.3.2,0.958332468526149
11.1.1,1.4.1,-0.95846884150619
7.1.2,9.1.2,-0.958473714625473
8.8.2,11.1.1,-0.958643221616192
11.6.2,6.4.1,0.959071427347061
6.1.1,7.1.2,-0.959136296538577
6.6.1,3.4.1,-0.959622283118449
17.8.1,17.3.2,0.959883218836597
6.4.1,12.a.1,-0.959892548519107
6.4.1,7.b.1,-0.959892548519107
11.6.2,3.2.2,-0.960003039209729
1.5.4,9.4.1,-0.960265476054442
11.b.2,9.4.1,-0.960265476054442
13.1.3,9.4.1,-0.960265476054442
4.3.1,12.c.1,-0.960315510423514
11.1.1,1.3.1,-0.960368991306033
7.1.2,11.1.1,-0.960580548758947
6.4.1,9.4.1,0.960693915935631
2.a.1,16.2.2,0.960725174058092
3.b.1,2.1.2,0.96109103794127
6.1.1,3.b.1,0.961266205750147
6.6.1,15.2.1,-0.961311906850721
17.8.1,12.a.1,0.961690279055914
17.8.1,7.b.1,0.961690279055914
4.2.2,2.1.1,0.961732550056536
4.3.1,15.5.1,0.961747753266791
12.c.1,3.3.1,-0.961942769177401
7.1.1,3.4.1,-0.961956289287097
2.a.1,11.1.1,0.962242345220714
15.5.1,9.4.1,0.96233931042622
17.8.1,9.1.2,-0.962373477459268
4.3.1,15.1.1,0.962379008399277
4.3.1,3.6.1,0.96237901299243
4.3.1,14.b.1,-0.962379012992433
4.3.1,16.3.2,-0.962379012992433
4.3.1,3.8.1,-0.962379012992433
4.3.1,3.4.2,-0.962379012992434
3.9.3,4.3.1,0.962379012992435
6.5.1,4.3.1,-0.962379012992438
3.b.1,7.1.2,-0.962501928043692
3.2.1,15.2.1,-0.962738866916656
1.a.2,7.2.1,0.963004175069875
4.3.1,6.4.1,0.963156625777204
16.2.2,15.2.1,-0.963177989427503
14.7.1,9.4.1,0.963227332026222
3.2.2,3.3.1,-0.963312905949285
12.a.1,3.2.2,0.963443865421231
3.2.2,7.b.1,0.963443865421231
6.1.1,1.4.1,-0.963454345042248
15.5.1,12.a.1,-0.963462995176776
15.5.1,7.b.1,-0.963462995176776
2.1.1,3.3.1,-0.96359143792155
3.2.2,15.2.1,0.963760694635306
7.1.2,4.3.1,-0.963927607619898
11.6.2,2.1.1,-0.964057826542587
7.1.2,15.2.1,0.964154772763769
12.a.1,3.2.1,-0.964204362652215
3.2.1,7.b.1,-0.964204362652215
17.8.1,16.2.2,-0.964206612406335
11.1.1,3.4.1,-0.964895807209246
4.3.1,2.1.1,-0.964953968721234
15.5.1,15.2.1,-0.965004061058219
11.6.2,14.7.1,0.965140273072333
11.6.2,7.1.2,-0.965271170256782
1.3.1,1.4.1,0.965507377123788
17.8.1,4.3.1,-0.965784044516767
6.6.1,12.a.1,-0.965996866074551
6.6.1,7.b.1,-0.965996866074551
4.3.1,14.7.1,0.966102663147068
6.1.1,16.2.2,0.966109152459069
6.1.1,4.3.1,0.966125479374598
8.8.2,3.b.1,-0.966173339211774
6.1.1,17.8.1,-0.966488448485022
6.6.1,1.3.1,-0.966510537888062
4.3.1,3.2.2,-0.966530690858491
4.2.2,7.1.2,0.966596472976658
15.1.1,15.2.1,-0.966764375442561
14.b.1,15.2.1,0.9667646208777
3.4.2,15.2.1,0.9667646208777
3.9.3,15.2.1,-0.966764620877701
6.5.1,15.2.1,0.966764620877702
16.3.2,15.2.1,0.966764620877703
3.6.1,15.2.1,-0.966764620877706
3.8.1,15.2.1,0.966764620877706
6.1.1,14.7.1,0.966828528156648
3.9.3,3.3.1,0.967150362802344
3.8.1,3.3.1,-0.967150362802346
6.5.1,3.3.1,-0.967150362802346
16.3.2,3.3.1,-0.967150362802347
14.b.1,3.3.1,-0.967150362802348
3.4.2,3.3.1,-0.967150362802349
3.6.1,3.3.1,0.967150362802353
15.1.1,3.3.1,0.967150546915453
3.b.1,3.3.1,0.967304891339066
3.2.1,1.4.1,-0.967399839134664
8.8.2,2.1.2,-0.967407051633406
6.4.1,3.3.1,0.96743466407963
6.1.1,12.c.1,-0.967617522678594
3.b.1,2.1.1,-0.967684512477331
4.3.1,3.4.1,-0.967767723875027
12.a.1,2.1.1,0.968057588877539
7.b.1,2.1.1,0.968057588877539
7.1.2,1.4.1,0.96806439673876
12.c.1,9.1.2,-0.968384616595103
3.b.1,17.8.1,-0.968609901856115
3.b.1,6.2.1,0.968690547129938
6.1.1,3.2.2,-0.968725320339297
3.b.1,9.1.2,0.968842399063826
1.3.1,2.1.1,0.968881424980548
6.4.1,15.2.1,-0.968913955424486
16.2.2,2.1.2,0.969072473939804
6.1.1,15.1.1,0.969087086202522
6.1.1,14.b.1,-0.969087423704698
6.1.1,3.8.1,-0.969087423704699
6.1.1,3.4.2,-0.9690874237047
6.1.1,3.6.1,0.969087423704701
6.1.1,3.9.3,0.969087423704701
6.1.1,16.3.2,-0.969087423704702
6.1.1,6.5.1,-0.969087423704703
6.1.1,3.2.1,0.969099245971077
2.1.2,9.4.1,0.969193296732176
14.b.1,16.2.2,-0.969495461097483
3.4.2,16.2.2,-0.969495461097483
3.8.1,16.2.2,-0.969495461097484
6.5.1,16.2.2,-0.969495461097484
16.2.2,16.3.2,-0.969495461097486
3.9.3,16.2.2,0.969495461097487
3.6.1,16.2.2,0.969495461097488
15.1.1,16.2.2,0.969495559987944
9.1.2,3.2.2,-0.969499721589542
12.a.1,9.1.2,-0.96951629489956
9.1.2,7.b.1,-0.96951629489956
8.8.2,1.3.1,0.969549815330224
7.2.1,9.4.1,0.969635269792712
16.2.2,3.2.2,-0.969834510587198
6.5.1,9.1.2,-0.969909521925894
14.b.1,9.1.2,-0.969909521925895
3.4.2,9.1.2,-0.969909521925896
3.9.3,9.1.2,0.969909521925896
3.8.1,9.1.2,-0.969909521925898
9.1.2,16.3.2,-0.969909521925898
3.6.1,9.1.2,0.9699095219259
9.1.2,15.1.1,0.969909581110071
14.7.1,3.3.1,0.969933567685824
1.3.1,15.2.1,0.969995877605712
3.b.1,12.a.1,-0.970124168473886
3.b.1,7.b.1,-0.970124168473886
6.4.2,9.4.1,-0.970168818065999
3.4.1,1.4.1,0.970174331148911
6.6.1,3.3.1,0.970608251100672
9.1.2,2.1.2,0.970740520330645
14.7.1,16.2.2,0.970844496928337
6.6.1,11.1.1,0.970908751278606
12.c.1,16.2.2,-0.970943929439262
2.2.2,17.3.2,0.971017562921137
12.c.1,12.a.1,0.971059277737136
12.c.1,7.b.1,0.971059277737136
8.8.2,1.4.1,0.971111220086565
11.1.1,12.a.1,-0.971172505954081
11.1.1,7.b.1,-0.971172505954081
12.a.1,16.2.2,-0.97150014777889
16.2.2,7.b.1,-0.97150014777889
2.a.1,9.1.2,0.971633292324598
6.2.1,3.3.1,0.971862631784349
9.4.1,15.2.1,-0.971874780380636
8.8.2,6.6.1,-0.972100237730751
3.2.2,1.4.1,0.972159829047912
3.4.1,2.1.1,0.972277840549164
3.b.1,11.1.1,0.972491647667635
7.1.2,3.3.1,-0.97259112032961
17.8.1,1.4.1,0.972702539154192
8.8.2,3.4.1,0.972764297648878
2.2.2,3.4.1,0.972776550681108
11.1.1,9.4.1,0.973104320424628
6.1.1,6.4.1,0.973302959000878
3.b.1,16.2.2,0.973346101036657
15.1.1,1.4.1,-0.973395720489379
3.2.1,3.3.1,0.973396280376826
3.6.1,1.4.1,-0.973396462006052
3.8.1,1.4.1,0.973396462006054
1.4.1,16.3.2,0.973396462006056
14.b.1,1.4.1,0.973396462006056
3.4.2,1.4.1,0.973396462006056
3.9.3,1.4.1,-0.973396462006059
6.5.1,1.4.1,0.973396462006059
14.7.1,9.1.2,0.973709493145728
2.2.2,3.3.3,0.973726155036903
14.7.1,15.2.1,-0.973796803143968
3.2.1,9.1.2,0.974062546165089
3.2.1,16.2.2,0.974157669847418
6.4.1,16.2.2,0.974345207911788
16.2.2,9.4.1,0.974373506645261
6.4.1,9.1.2,0.974453455484404
6.1.1,11.1.1,0.97458451974365
3.b.1,3.2.2,-0.974653262888545
15.5.1,2.1.1,-0.974778140298785
15.5.1,9.1.2,0.974797029648172
3.b.1,3.8.1,-0.974931124030439
3.b.1,6.5.1,-0.97493112403044
3.b.1,14.b.1,-0.974931124030443
3.b.1,3.9.3,0.974931124030444
3.b.1,16.3.2,-0.974931124030445
3.b.1,3.4.2,-0.974931124030445
3.b.1,3.6.1,0.974931124030447
3.b.1,15.1.1,0.974931193471322
15.5.1,1.4.1,-0.974974088333099
6.1.1,2.1.2,0.975246316009107
3.b.1,14.7.1,0.975400331293626
11.1.1,9.1.2,0.975747134688597
6.4.1,1.4.1,-0.975956755694336
11.1.1,14.7.1,0.976211292167753
3.4.1,3.2.1,-0.976535171858765
6.6.1,9.1.2,0.976739284292708
2.a.1,6.4.2,-0.976861328111089
15.5.1,16.2.2,0.977061803837727
6.6.1,2.1.2,0.977127567318602
3.4.1,2.1.2,-0.977141562966057
6.1.1,15.5.1,0.977509230251152
14.7.1,1.4.1,-0.977571192914778
3.b.1,12.c.1,-0.978225164764227
11.1.1,15.1.1,0.978491875218603
11.1.1,14.b.1,-0.978492109580163
11.1.1,3.6.1,0.978492109580163
11.1.1,3.4.2,-0.978492109580164
3.8.1,11.1.1,-0.978492109580164
6.5.1,11.1.1,-0.978492109580164
11.1.1,16.3.2,-0.978492109580167
3.9.3,11.1.1,0.978492109580167
3.b.1,15.5.1,0.978606662135243
11.1.1,12.c.1,-0.978666940374022
12.c.1,2.1.2,-0.978870116694421
2.1.2,15.2.1,-0.979039485434668
17.8.1,11.1.1,-0.979178808948642
6.6.1,2.1.1,-0.979519065378926
11.1.1,3.2.2,-0.979822907358195
11.1.1,3.2.1,0.979964658736398
3.b.1,6.4.1,0.98003579999958
6.4.1,2.1.1,-0.980163249711952
8.8.2,14.7.1,-0.980672837344395
14.7.1,2.1.1,-0.980853201337276
11.1.1,2.1.2,0.980920190725132
9.1.2,15.2.1,-0.98096731840238
8.8.2,2.1.1,0.981070458146293
3.4.1,14.7.1,-0.981323232742463
11.1.1,16.2.2,0.981448160820017
6.4.1,3.4.1,-0.9818661453918
3.b.1,6.6.1,0.981956051647708
1.3.1,3.2.1,-0.982003961867716
12.c.1,3.4.1,0.982194188669547
9.1.2,9.4.1,0.982412042666946
8.8.2,15.5.1,-0.982491190374515
3.4.1,15.5.1,-0.982799491366046
6.4.1,11.1.1,0.982888223017296
6.6.1,16.2.2,0.983316506058251
2.1.2,1.4.1,-0.983332929213996
2.1.1,16.3.2,0.983517663919644
3.6.1,2.1.1,-0.983517663919644
3.8.1,2.1.1,0.983517663919644
6.5.1,2.1.1,0.983517663919645
14.b.1,2.1.1,0.983517663919646
3.4.2,2.1.1,0.983517663919646
3.9.3,2.1.1,-0.983517663919646
15.1.1,2.1.1,-0.983518173675881
7.1.2,2.1.2,-0.983556265749836
8.8.2,7.1.2,0.983643765327749
3.2.1,2.1.1,-0.983910168743035
1.3.1,2.1.2,-0.984028868678583
12.c.1,1.3.1,0.984206289793337
1.3.1,17.3.2,0.984293049581064
8.8.2,6.4.1,-0.984346861670707
15.5.1,1.3.1,-0.984616458131545
8.8.2,12.c.1,0.984745763508068
7.1.2,6.6.1,-0.984969434990697
17.8.1,6.6.1,-0.985424898422847
3.4.1,17.3.2,0.985638079677732
3.b.1,3.2.1,0.985744960719984
8.8.2,3.2.1,-0.985894609981432
1.3.1,14.7.1,-0.985941034271067
17.8.1,2.1.1,0.985956182875468
17.8.1,2.1.2,-0.985989119798976
3.4.1,15.1.1,-0.986104842088162
3.4.1,3.6.1,-0.986104842095503
3.4.1,16.3.2,0.986104842095507
3.4.1,3.4.2,0.986104842095507
3.9.3,3.4.1,-0.986104842095507
14.b.1,3.4.1,0.986104842095508
3.8.1,3.4.1,0.98610484209551
6.5.1,3.4.1,0.98610484209551
6.4.1,1.3.1,-0.986137017656914
8.8.2,15.1.1,-0.986471474548764
8.8.2,3.6.1,-0.986471474556109
8.8.2,3.8.1,0.986471474556109
8.8.2,16.3.2,0.986471474556112
8.8.2,6.5.1,0.986471474556112
8.8.2,14.b.1,0.986471474556113
8.8.2,3.4.2,0.986471474556113
8.8.2,3.9.3,-0.986471474556113
7.1.2,3.4.1,0.986493076027278
3.2.2,2.1.1,0.986625671093008
7.1.2,2.1.1,0.98670466347839
8.8.2,3.2.2,0.986945781262381
6.6.1,15.5.1,0.987371502366238
3.2.1,2.1.2,0.987735436629924
6.6.1,12.c.1,-0.987908216290029
12.c.1,2.1.1,0.988046543613162
3.4.1,3.2.2,0.988189576188849
3.2.2,2.1.2,-0.988566554714021
8.8.2,17.8.1,0.988773801306634
7.1.2,15.5.1,-0.988952829458827
6.6.1,3.2.2,-0.989568126303162
12.c.1,14.7.1,-0.989618304394995
2.a.1,9.4.1,0.989768363456781
1.3.1,3.2.2,0.989921907117285
6.5.1,6.6.1,-0.99001722722113
6.6.1,3.8.1,-0.99001722722113
6.6.1,14.b.1,-0.990017227221131
6.6.1,16.3.2,-0.990017227221131
6.6.1,3.4.2,-0.990017227221131
3.9.3,6.6.1,0.990017227221134
6.6.1,3.6.1,0.990017227221134
6.6.1,15.1.1,0.990017432393721
1.3.1,15.1.1,-0.990333634382908
3.9.3,1.3.1,-0.990333646128395
1.3.1,16.3.2,0.990333646128396
1.3.1,3.4.2,0.990333646128396
14.b.1,1.3.1,0.990333646128396
3.6.1,1.3.1,-0.990333646128396
6.5.1,1.3.1,0.990333646128398
3.8.1,1.3.1,0.9903336461284
6.6.1,14.7.1,0.990383807615639
11.1.1,15.5.1,0.990387853545053
17.8.1,1.3.1,0.990656561373363
11.6.2,4.3.1,0.990846686796346
9.1.2,16.2.2,0.990848029638676
6.6.1,6.4.1,0.99089690295793
15.1.1,2.1.2,0.990909973048262
3.4.2,2.1.2,-0.990910419717236
14.b.1,2.1.2,-0.990910419717237
2.1.2,16.3.2,-0.990910419717238
3.6.1,2.1.2,0.990910419717238
3.8.1,2.1.2,-0.990910419717238
3.9.3,2.1.2,0.990910419717238
6.5.1,2.1.2,-0.990910419717239
17.8.1,3.4.1,0.991604407480574
7.1.2,12.c.1,0.992202644611997
7.1.2,1.3.1,0.992417146687819
14.7.1,2.1.2,0.992439839272716
7.1.2,3.2.1,-0.993048961564861
6.6.1,3.2.1,0.993221766529683
6.4.1,2.1.2,0.99329937266406
15.5.1,2.1.2,0.993396812881982
7.1.2,6.4.1,-0.993773720415092
17.8.1,14.7.1,-0.993894230766364
6.4.1,12.c.1,-0.994061713628409
12.c.1,15.5.1,-0.994234195944895
7.1.2,14.7.1,-0.994499118449465
3.4.1,1.3.1,0.994658708188236
15.5.1,14.7.1,0.994930251982651
17.8.1,3.2.1,-0.994999549982088
7.1.2,17.8.1,0.995063460282126
12.c.1,3.2.1,-0.995744604671801
12.c.1,16.3.2,0.996034241736759
14.b.1,12.c.1,0.996034241736759
3.8.1,12.c.1,0.996034241736759
3.9.3,12.c.1,-0.996034241736759
6.5.1,12.c.1,0.996034241736759
12.c.1,3.4.2,0.99603424173676
12.c.1,3.6.1,-0.99603424173676
12.c.1,15.1.1,-0.996034502593391
17.8.1,15.5.1,-0.99612247489001
17.8.1,6.4.1,-0.996226844321977
7.1.2,3.2.2,0.996385698956513
17.8.1,12.c.1,0.996646616028385
15.5.1,3.2.1,0.99677985871472
3.9.3,7.1.2,-0.996822663489552
7.1.2,14.b.1,0.996822663489552
7.1.2,16.3.2,0.996822663489552
7.1.2,3.6.1,-0.996822663489552
7.1.2,3.4.2,0.996822663489553
7.1.2,3.8.1,0.996822663489553
6.5.1,7.1.2,0.996822663489554
7.1.2,15.1.1,-0.99682278505289
14.7.1,3.2.1,0.99686702700892
14.7.1,3.2.2,-0.996930454591675
12.c.1,3.2.2,0.997102922710075
15.5.1,3.2.2,-0.997248621265473
15.5.1,15.1.1,0.99740272794447
14.b.1,15.5.1,-0.997402852560731
15.5.1,3.4.2,-0.997402852560731
15.5.1,3.6.1,0.997402852560731
3.8.1,15.5.1,-0.997402852560731
6.5.1,15.5.1,-0.997402852560731
15.5.1,16.3.2,-0.997402852560732
3.9.3,15.5.1,0.997402852560732
14.7.1,15.1.1,0.997668933241278
3.8.1,14.7.1,-0.997669048743382
14.7.1,16.3.2,-0.997669048743383
14.b.1,14.7.1,-0.997669048743383
3.4.2,14.7.1,-0.997669048743383
3.6.1,14.7.1,0.997669048743383
3.9.3,14.7.1,0.997669048743383
6.5.1,14.7.1,-0.997669048743383
3.2.1,3.2.2,-0.997735458652236
17.8.1,3.6.1,-0.998244325461125
17.8.1,14.b.1,0.998244325461127
17.8.1,16.3.2,0.998244325461127
17.8.1,3.4.2,0.998244325461127
17.8.1,3.8.1,0.998244325461127
3.9.3,17.8.1,-0.998244325461128
6.5.1,17.8.1,0.998244325461128
17.8.1,15.1.1,-0.998244395827736
3.8.1,3.2.1,-0.998343652714287
6.5.1,3.2.1,-0.998343652714287
14.b.1,3.2.1,-0.998343652714288
3.2.1,16.3.2,-0.998343652714288
3.4.2,3.2.1,-0.998343652714288
3.9.3,3.2.1,0.998343652714288
3.6.1,3.2.1,0.998343652714289
3.2.1,15.1.1,0.998343674102284
6.4.1,3.2.2,-0.998502962492886
6.4.1,15.5.1,0.998504940704276
6.4.1,14.7.1,0.998617226969494
6.4.1,3.2.1,0.998921724804803
6.4.1,15.1.1,0.999163773775202
3.8.1,6.4.1,-0.999163868890793
3.9.3,6.4.1,0.999163868890794
6.4.1,14.b.1,-0.999163868890794
6.4.1,16.3.2,-0.999163868890794
6.4.1,3.4.2,-0.999163868890794
6.4.1,3.6.1,0.999163868890794
6.5.1,6.4.1,-0.999163868890794
17.8.1,3.2.2,0.99922667435386
14.b.1,3.2.2,0.999593310383046
3.2.2,16.3.2,0.999593310383046
3.4.2,3.2.2,0.999593310383046
3.6.1,3.2.2,-0.999593310383046
3.8.1,3.2.2,0.999593310383046
6.5.1,3.2.2,0.999593310383046
3.9.3,3.2.2,-0.999593310383047
15.1.1,3.2.2,-0.999593364860418
14.b.1,15.1.1,-0.999999999992549
15.1.1,16.3.2,-0.999999999992549
3.4.2,15.1.1,-0.99999999999255
3.6.1,15.1.1,0.99999999999255
3.8.1,15.1.1,-0.99999999999255
3.9.3,15.1.1,0.99999999999255
6.5.1,15.1.1,-0.99999999999255
1.5.4,11.b.2,1
11.5.1,1.5.1,1
11.b.1,1.5.3,1
12.a.1,7.b.1,1
13.1.1,1.5.1,1
13.1.1,11.5.1,1
13.1.2,1.5.3,1
13.1.2,11.b.1,1
13.1.3,1.5.4,1
13.1.3,11.b.2,1
14.b.1,16.3.2,1
14.b.1,3.4.2,1
14.b.1,3.6.1,-1
3.4.2,16.3.2,1
3.6.1,16.3.2,-1
3.6.1,3.4.2,-1
3.8.1,14.b.1,1
3.8.1,16.3.2,1
3.8.1,3.4.2,1
3.8.1,3.6.1,-1
3.9.3,14.b.1,-1
3.9.3,16.3.2,-1
3.9.3,3.4.2,-1
3.9.3,3.6.1,1
3.9.3,3.8.1,-1
6.5.1,14.b.1,1
6.5.1,16.3.2,1
6.5.1,3.4.2,1
6.5.1,3.6.1,-1
6.5.1,3.8.1,1
6.5.1,3.9.3,-1
